seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,pedometer_steps,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
0.0,2.1096139003833136,-0.660300756444312,-0.5544084044439452,2.323176150354335,6.14418675785973,-6.121493373598371,0.660074409886318,0.5805460187880432,1.36849381734124,-0.04175484530805122,0.20232847643395266,0.41203110789259273,0.8635083713701793,0.6146187839053926,-0.8085704501718283,0.3704532498405093,-21.518024134081465,8.396948065868644,8.534738729859507,239.10660516305967,,4.532735505524804,5.440007901191711,-6.669196227017571,-74.8421543919763,48.22587416892828,64.69709564918695,0.661287646428408,0.5782457320403088,1.3667224881841855,4.449719855473155,5.488400256349927,-6.686471771626246
1.0,-0.11313615416610005,-0.10790887904252008,0.1949933970365489,1.8057748634036224,8.264950709767861,-4.912540124194456,-0.1329638615693196,-0.23048267077359527,0.15988390990947882,0.048513118721692276,0.1538412462514226,0.5960743326951962,0.784040364888635,0.6551606374801976,-1.2528714519916195,0.36411104910075665,-11.71612543106079,-9.965625448226929,13.793625545501708,234.0794031727151,,1.6922065172491982,8.156525130319123,-4.717053177333114,-65.03850296020508,29.864626235961914,69.95775329589844,-0.13174950447173253,-0.2327779683026273,0.15810730064859485,1.6922065172491982,8.156525130319123,-4.717053177333114
2.0,0.10256816740786913,-0.10828457988214259,0.17715158759999802,1.909116684221754,8.057603228325938,-5.1955846524706075,0.12996041589854834,0.09202524447156225,-0.10767058773404535,-0.023383176579669703,0.12667353926043884,0.6067446154706618,0.7838483183991676,0.778000555786432,-1.23789029378517,0.6297009417823717,-17.2417506980896,-7.465125341415405,15.075000667572022,243.4146466352347,,2.0112089152429617,7.948825382718853,-5.0179414141411876,-70.56487808227538,32.36325138092041,71.23875289916992,0.13117365146457566,0.08972953353077173,-0.10944191125842433,2.0112089152429617,7.948825382718853,-5.0179414141411876
3.0,-0.29823690975121786,-0.22708188269015328,-0.02448541789988775,1.747677717468526,8.227001733118945,-4.983267628320373,-0.07742475133186372,-0.1019787120420744,0.12537821707786015,-0.009964851217602592,0.13922431784691197,0.6202279364708627,0.770565661463407,0.8647926756651094,-1.2638227750759314,0.679546310169862,-16.043250579833984,-12.163125495910645,15.506250667572022,231.50337645553188,,1.4490461036526034,7.999421648459859,-5.007173981997046,-69.36600326538085,27.66637622833252,71.66887817382812,-0.0762076717709182,-0.1042726477193139,0.12359752346955166,1.4490461036526034,7.999421648459859,-5.007173981997046
4.0,0.1607126292400062,-0.0923431501275627,0.20105159923434257,1.7140810902756038,8.25069290104479,-4.954348540542149,0.08136287427507341,0.1312877490464598,-0.11829812392126769,0.0026490593439724187,0.1350736534684011,0.6058918892747105,0.783316703125982,0.7488741874694824,-1.2539412066487983,0.551162197743312,-19.881375827789306,-10.86450038909912,14.679000625610351,233.21119990350857,,1.8769055321665093,8.160728062733565,-4.750653191368179,-73.20450317382813,28.96425117492676,70.84462783813477,0.08257974951528013,0.1289928745571524,-0.12007874983362854,1.8769055321665093,8.160728062733565,-4.750653191368179
5.0,-0.1622615442565172,-0.3485444274611107,-0.02443912736887094,1.616704268030601,7.961324488762582,-5.442874799860586,-0.05969133592293699,-0.018276608950172614,0.07513626182156771,-0.004889799891971052,0.16299209088087083,0.6113600623607636,0.7736554622650147,0.9091475045681,-1.2351500475406647,0.6818868365883827,-18.91050073623657,-11.285625514984131,17.40525074005127,236.77949447096998,,1.4539248200115,7.612256791331981,-5.466759162374062,-72.23250305175782,28.543501167297364,73.56750259399413,-0.05849250068422407,-0.020556249851360918,0.07155224909074605,1.4539248200115,7.612256791331981,-5.466759162374062
6.0,0.18773102060667418,0.06152010632350164,0.14517208192424447,1.8144235762895322,8.16832922486698,-5.056660231421976,0.05413995002049441,0.027127940586640264,-0.03300539237976659,0.02308900986670279,0.1670864504926345,0.591693243559669,0.7878579514868119,0.7717216634282879,-1.2231263985820846,0.4977436264355977,-24.312751121520996,-11.596500434875487,16.09800058364868,234.32273243492745,,2.0016839159469977,8.229372449949675,-4.910989922635696,-77.63625305175782,28.23300121307373,72.26250305175782,0.05534914188890481,0.024832230992615223,-0.034774019560941005,2.0016839159469977,8.229372449949675,-4.910989922635696
7.0,-0.19351183079035567,-0.08574449459072386,-0.0669940795823194,1.6555640603056048,8.023696979673781,-5.364856021239026,-0.023786138097691065,-0.07399814277149663,-0.010052475114675736,-0.006332861490681361,0.1461986728233866,0.6100663424718498,0.778440785289991,0.8372214631278916,-1.2470329763865706,0.6364471369450635,-20.244000816345213,-12.109875392913818,18.16687578201294,236.28005587234475,,1.461640162485661,7.937470214201673,-5.431320577564806,-73.56787811279297,27.71737617492676,74.33025299072266,-0.022577227628098266,-0.07628663333298841,-0.01182772329372197,1.461640162485661,7.937470214201673,-5.431320577564806
8.0,-0.17586632181579867,-0.1371646770652767,0.27520778546949815,1.7482465704282124,8.27861307181564,-4.921798855650659,-0.06527205906333584,-0.01482034262324519,0.09110318663000476,0.019838588243788657,0.16879358624710755,0.6009026146402546,0.780021503275516,0.8296909361493354,-1.235143527096393,0.558203396843929,-21.827625846862794,-12.352875595092774,17.065125827789306,234.23154892971533,,1.5720074229563277,8.140947454115924,-4.646123743524738,-75.15187774658203,27.477001075744628,73.22512786865235,-0.06407095463581237,-0.017113356919520917,0.08933725428091836,1.5720074229563277,8.140947454115924,-4.646123743524738
9.0,0.10787899087708776,-0.24704687282590582,0.14142834710874733,1.4244294077157975,8.146382961273194,-5.206653904914856,0.13689145922089124,0.10373353900498536,-0.09147834117607315,-0.0040902899601496755,0.1476254791021347,0.6123919761180878,0.7760259658098221,0.8507391011714935,-1.250036780834198,0.6447152996063232,-21.246375770568847,-11.806125507354736,16.504125671386717,234.19099085883448,,1.5323377041939166,7.894984542733372,-5.07060174422689,-74.56950317382812,28.022626037597657,72.66825241088867,0.1389629992796108,0.10383587498217821,-0.09405549923423678,1.5323377041939166,7.894984542733372,-5.07060174422689
