seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,pedometer_steps,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
0.0,0.3053312171683755,0.7585171416014714,0.024392058390604203,6.984759438869565,4.248938970787581,4.724312408025875,-0.6507005729316466,-0.7031386458668215,0.1123153715415847,-0.5677935117205908,-0.3182979881070381,0.004833604659049956,0.7425159950589024,-0.543793648481369,-0.395148970013441,1.181018098842266,-29.35988497179608,-3.3688954572344936,-38.29840256447016,94.7322763343866,,7.280836371488349,5.020822913147683,4.761005445968273,-82.68445072617642,36.460466739743254,17.863518182621444,-0.6494883592508134,-0.7054208255019682,0.11055632089746409,7.280836371488349,5.020822913147683,4.761005445968273
1.0,0.16560294846867157,0.037528764858257534,0.07989780460689765,1.994762570250268,8.034344439413033,5.1775968495537255,-0.1301558799722104,-0.3081213231289796,-0.0018549023022619532,-0.6664382604991689,-0.6015661265335831,-0.06463185309172224,0.4333869423352036,-1.1576250616241903,-0.8435177744603625,1.417979293009814,-10.932375526428222,-12.728250503540039,-35.16637638092041,110.39030389510518,,2.159863342257107,8.071343024571737,5.2570002616620535,-64.2551277923584,27.10462600708008,20.996250762939454,-0.1289372560020317,-0.31041703213408006,-0.0036289214165698665,2.159863342257107,8.071343024571737,5.2570002616620535
2.0,0.5335257529208465,-0.1404200571745929,-0.34132047904895085,0.8029566686047186,8.432988091270522,4.877764520078602,-0.06420160889496455,-0.619953460622542,-0.12233960275805675,-0.6835179500060506,-0.6459013253155321,-0.23374243748217527,0.2248924165078909,-1.4971001891806575,-0.9059110065497974,1.6572060183723374,-14.421375532150268,14.072250627279281,-14.00850067615509,61.06985879425139,,1.336018877016325,8.292074652001409,4.535943789057212,-67.74450309753418,53.904376945495606,42.154501876831056,-0.0629790839831354,-0.6222528461182472,-0.12411212814639848,1.336018877016325,8.292074652001409,4.535943789057212
3.0,0.09878457710146904,0.10735901537360532,0.22462120596872698,-0.14793003866873164,8.830576084627964,4.201377202968787,0.004138613451677974,-0.22302500038675152,0.021469060156383727,-0.6620078977971974,-0.6694835459831918,-0.32244924920620305,0.08675404999515798,-1.7621245230778608,-0.9816665832359012,1.7299761040375965,-45.016501655578615,67.10625270843506,12.089625496864318,232.23350481970581,,-0.048956437727971244,8.93744152843362,4.425468029362141,-98.34000427246093,106.93612922668457,68.25150260925292,0.005343439315657805,-0.2253216559362441,0.019699254336001556,-0.048956437727971244,8.93744152843362,4.425468029362141
4.0,-0.008628139848645666,-0.4556079164036725,-0.1374971787306932,-0.08290315782743515,8.805259770686083,4.286303690164396,-0.010866584205575803,0.11443131026987097,0.018887871060299107,-0.6537119120654493,-0.6749181045163976,-0.32231189325304316,0.11256307909394254,-1.7763965141655196,-0.9442292800044069,1.6783202072181325,-15.49762571334839,4.334625150710345,3.1267501878738404,151.51447656987074,,-0.09140050340222546,8.349151880434244,4.148355646888809,-68.8211277770996,44.166751556396484,59.287126998901364,-0.009660395563091381,0.11214418328450163,0.01712487518123471,-0.09140050340222546,8.349151880434244,4.148355646888809
5.0,0.0391868608547192,0.15833687471846739,-0.1346922379966332,-0.09999129416046701,8.899302192762786,4.066784856366176,0.046913113120906784,0.0028699748857202484,-0.024082721535152958,-0.6558482746283213,-0.686116132666083,-0.2919600591355679,0.11537369603619856,-1.7760853451841019,-0.9840579599726433,1.6272193964789896,-16.890750617980956,-2.4187500409036873,18.09412576675415,260.16503353778137,,-0.0607764722925483,9.057150420020609,3.931625180384692,-70.2135026550293,37.41225162506103,74.2560034942627,0.04813308699750433,5.850469848761956E-4,-0.025851347743917036,-0.0607764722925483,9.057150420020609,3.931625180384692
6.0,-0.20702360345437976,0.04081324471326748,0.04424174524622389,-0.0875719014156407,8.702544353976108,4.483407242463366,-0.004941832135883298,0.05138960311484366,-0.06664665854342355,-0.6525125751400939,-0.6790445653518827,-0.31245773499554924,0.12277554469828558,-1.7736979333480987,-0.9430055671399182,1.650882572230726,-19.387500762939453,8.728875367194414,11.488125436306,214.7966989348628,,-0.29445298413958143,8.742844015064806,4.527139836018629,-72.71025283813476,48.560626945495606,67.6518773651123,-0.0037315593995522743,0.04909294562893781,-0.06842190509035002,-0.29445298413958143,8.742844015064806,4.527139836018629
7.0,0.149101928360395,-0.30033883503546904,-0.185276472137547,0.053488067908249066,8.56234686982398,4.740728785009945,-0.03440061234412532,0.016350367964774955,0.07452904333488322,-0.6501085191380744,-0.6732277577998591,-0.32210152990677776,0.1410009311694725,-1.7567514204511456,-0.901696095863978,1.6569046004145753,-13.83037558555603,10.477125453948975,5.778750247359276,260.2753055666782,,0.202545597455373,8.261512148614024,4.554947264054242,-67.15500289916992,50.30775203704834,61.94100250244141,-0.03319681382865882,0.014076225286093997,0.07275502409274671,0.202545597455373,8.261512148614024,4.554947264054242
8.0,0.13172506137751042,0.19308513517491518,0.2622560671146493,-0.1924896001815796,8.644108905792237,4.59533875465393,-0.016675999979488553,-0.05505225041415542,0.027781874886713923,-0.6532088512182236,-0.6771617180109024,-0.3095607602596283,0.13557677820324898,-1.7544137716293335,-0.9283913642168045,1.6473296904563903,-18.172500743865967,3.9251251792907715,23.84850100338459,233.94007022284313,,-0.0489638667406127,8.824902855523742,4.840611611262406,-71.4963777923584,43.75800189971924,80.01037811279296,-0.015460500777699053,-0.05734437470324338,0.02601087390445173,-0.060763505827635525,8.836761379241944,4.857048225402832
9.0,-0.04190726507016841,-0.3451705749931873,0.027871648561866844,-0.21306926481352717,8.812077971065746,4.234186455315235,0.023334558295341683,-0.026800367291834132,0.011071447351509157,-0.6521454821614658,-0.6828417082627615,-0.29857225716114044,0.13586521543124142,-1.7607826391855876,-0.9436941328001958,1.6235415129100574,-19.873875827789306,-2.0985001200437545,22.22550082460046,249.3223979166139,0.0,-0.2548470744388361,8.466435689552158,4.2615987237762,-73.1966284942627,37.732876510620116,78.38700286865235,0.02455183805660436,-0.029093382492040593,0.009300121183817586,-0.2548470744388361,8.466435689552158,4.2615987237762
